date,source,comment_source,content,mentioned_stocks,mentioned_sectors,value_reason,include_in_logic,note,time,platform,parent_type,parent_title,commenter,parent_id,parent_url,parent_cover,comment_id,comment_time,include_status,sentiment,action_note,value_score,is_selected
2026-05-17,wangduoyu,抖音评论 12:52,我也被套航天发展里面了[捂脸],航天发展(000547),商业航天;军工电子,航天发展(000547) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 谨慎，当前判断：偏风险观察。,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:52,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,流星追蝴蝶🦋,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640718993158718251,12:52,未纳入,谨慎,自动映射到抖音视频评论池。,6.3,false
2026-05-17,wangduoyu,抖音评论 12:51,各位大佬，金风科技怎么样27.6进的,金风科技(002202),,金风科技(002202) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=1; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,12:51,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,Andy,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640718876632302373,12:51,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-17,wangduoyu,抖音评论 12:51,三安星期五接近跌停了，星期一能不能红？,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=3; source_type=comment; yeren_signal_id=; parent_comment_text=,12:51,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,💞英,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640718843186938687,12:51,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:50,引力,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:50,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,有两层貂,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640718609195516723,12:50,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:50,长城汽车 逢低买入,长城汽车(601633),,长城汽车(601633) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 看多，当前判断：保留观察。,待确认,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:50,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,森布布,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640718599557415718,12:50,待确认,看多,自动映射到抖音视频评论池。,6.4,false
2026-05-17,wangduoyu,抖音评论 12:49,不怕，拿住,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:49,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,随心订,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640718446841774907,12:49,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:49,巨力赶紧跑,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:49,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,钢蛋,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640718362188628774,12:49,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:49,神剑股份…巨力见监狱，只能去神剑了。[尬笑],神剑股份(002361),,神剑股份(002361) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=4; source_type=comment; yeren_signal_id=; parent_comment_text=,12:49,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,🃏杨了个阳,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640718305770767153,12:49,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-17,wangduoyu,抖音评论 12:48,哪位大佬给我看看我的奥瑞德该怎么办,奥瑞德(600666),,奥瑞德(600666) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=3; source_type=comment; yeren_signal_id=; parent_comment_text=,12:48,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,合理☞滕,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640718207095063353,12:48,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-17,wangduoyu,抖音评论 12:48,化工[调皮],,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:48,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,收到不回复yu,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640718142544986932,12:48,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:48,巨轮只能等这里了,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:48,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,槑槑,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640718051133915953,12:48,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:53,直接破4100点,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:53,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,美滋滋6699,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640719488228393791,12:53,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:48,氢氟酸涨价逻辑，这个会有持续么？,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=1; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,12:48,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,MU-鱼猎人,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640718027004527409,12:48,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:46,一字跌停！巨力深渊啊！,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,12:46,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,电缆明i,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640717573709234993,12:46,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:46,白银lof,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:46,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,伊森⚡️,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640717554910446373,12:46,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:46,肯定不会大跌了，周一必红！都慌鸡毛，买起来,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:46,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,海蛎子,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640717459058639653,12:46,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:45,继续看砸[抠鼻],,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:45,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,H╬═飞,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640717365441102629,12:45,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:45,津药有没有祖父祖母帮忙看看，进入就掉 20[泣不成声][泣不成声]今年怕赚不回来了吧[泣不成声],,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=1; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,12:45,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,星火,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640717209409176366,12:45,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:45,高端制造 实体经济[微笑],,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:45,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,勇敢的心～,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640717183319868209,12:45,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:44,天奇天奇,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:44,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,🌈🥴 🥴,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640717134825997093,12:44,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:44,半导体设备拉直线,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:44,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,95后老实人🔥,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640716924079293233,12:44,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:43,巨力索命 包起飞的,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:43,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,川,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640716797372924706,12:43,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:41,救命,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:41,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,ST 陈帜,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640716308527481637,12:41,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:40,明天还得低开低走,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:40,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,a我的天空,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640716137197945650,12:40,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:39,存储芯片，中国长城，等止跌介入，拿两周,中国长城(000066),,中国长城(000066) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 谨慎，当前判断：偏风险观察。,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,12:39,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,半夏.,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640715861779153713,12:39,未纳入,谨慎,自动映射到抖音视频评论池。,6.3,false
2026-05-17,wangduoyu,抖音评论 12:39,我喂一支呀，亏损也算我的,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=5; source_type=comment; yeren_signal_id=; parent_comment_text=,12:39,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,李世巧,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640715733174371107,12:39,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:39,掉了两天不是减仓就是观望，进场的少之又少，满仓的更是很少，所以明天正是大涨的好几会，板块我感觉还是以科技为主，因为全网都在传，算电协同，所以主力偏偏不会给你这个机会,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,12:39,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,轻风1,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640715712302269203,12:39,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:39,人工智能ETF和商业航天ETF怎么看啊，盈利的，两天给我全部变负了[苦涩],,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:39,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,未来不是梦,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640715678103061300,12:39,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:37,博云拿一周，5个点,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:37,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,布日古德,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640715366121964325,12:37,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:37,安妮gf福彩彩票[看][看],,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:37,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,红烧肉,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640715249969578806,12:37,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:37,下周3600,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:37,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,Ray,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640715230532944677,12:37,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:37,首先世界杯，然后  博纳的《四渡》！其余再说,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:37,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,超哥,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640715157911651121,12:37,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:37,华电辽宁,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:37,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,我有个武林梦,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640715117634781987,12:37,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:36,我也瑟瑟发抖，满仓[流泪]每次大跌我都全仓，大涨我都轻仓[流泪][流泪],,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=1; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,12:36,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,小团子是只小兔子,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640714976229016357,12:36,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:36,汉森制药,汉森制药(002412),,汉森制药(002412) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:36,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,只关注丑的,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640714876495921955,12:36,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-17,wangduoyu,抖音评论 12:35,云南锗业怎么看？？,云南锗业(002428),小金属;半导体材料,云南锗业(002428) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:35,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,东京第一深情,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640714855239205669,12:35,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-17,wangduoyu,抖音评论 12:35,我的都创新低了，我看他还要咋跌[捂脸],,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:35,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,小韭菜,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640714799718269759,12:35,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:35,美年健康,美年健康(002044),,美年健康(002044) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:35,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,(-^〇^-)大叔,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640714694252364585,12:35,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-17,wangduoyu,抖音评论 12:35,单调天赐股份，看到100,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=3; source_type=comment; yeren_signal_id=; parent_comment_text=,12:35,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,🈚️,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640714652159574821,12:35,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:35,巨轮智能,巨轮智能(002031),,巨轮智能(002031) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:35,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,木灬淼易,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640714639861498681,12:35,待确认,中性,自动映射到抖音视频评论池。,6.9,false
2026-05-17,wangduoyu,抖音评论 12:34,我的江特电机,江特电机(002176),,江特电机(002176) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=15; source_type=comment; yeren_signal_id=; parent_comment_text=,12:34,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,Gai 溜达,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640714490967376677,12:34,待确认,中性,自动映射到抖音视频评论池。,6.9,false
2026-05-17,wangduoyu,抖音评论 12:34,下周一可以打新，9.50左右可以进场,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:34,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,夏天、,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640714475763516187,12:34,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:33,小商品，一周左右应该可以。,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,12:33,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,837743758,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640714314290512675,12:33,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:33,满仓露笑[流泪],,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:33,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,କ¨人生如茶¹⁹⁹⁶,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640714294124708614,12:33,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:33,已经套的没法动了，但愿星期一不要再暴跌[流泪][流泪],,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=1; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:33,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,梅花,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640714275908535074,12:33,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:33,不要怕。我们先回调了。千万不要随便交筹码。看还是看科技三傻。什么世界杯都是垃圾,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:33,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,老司机,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640714242009776905,12:33,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:33,翔鹭,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:33,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,SUN,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640714228227244849,12:33,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:33,黄河,,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:33,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,羽z,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640714145121239865,12:33,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-17,wangduoyu,抖音评论 12:32,"永顺泰      青岛啤酒 
吃肉了记得回来感谢我[看]",永顺泰(001338);青岛啤酒(600600),,永顺泰(001338) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。；青岛啤酒(600600) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=0; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,12:32,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,一生所爱,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640714072355341105,12:32,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-17,wangduoyu,抖音评论 12:32,佛祖保佑[微笑][微笑]，我想看到我的票都飘红[微笑],,,,否,video_id=7640694743189506289; video_url=https://www.douyin.com/video/7640694743189506289; creator=王多于-股之子; like=2; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:32,抖音评论,video,新的一周 瑟瑟发抖啊#内容过于真实 #股民 #基金 #王多于股之子,A菇凉,7640694743189506289,https://www.douyin.com/video/7640694743189506289,,7640713973663318842,12:32,未纳入,中性,自动映射到抖音视频评论池。,,false
